,datetime,power
711,2020-01-15 19:30:00,0.0
712,2020-01-15 20:00:00,0.0
713,2020-01-15 20:30:00,0.0
714,2020-01-15 21:00:00,0.0
715,2020-01-15 21:30:00,0.0
716,2020-01-15 22:00:00,0.0
717,2020-01-15 22:30:00,0.0
718,2020-01-15 23:00:00,0.0
719,2020-01-15 23:30:00,0.0
720,2020-01-16 00:00:00,0.0
721,2020-01-16 00:30:00,0.0
722,2020-01-16 01:00:00,0.0
723,2020-01-16 01:30:00,0.0
724,2020-01-16 02:00:00,0.0
725,2020-01-16 02:30:00,0.0
726,2020-01-16 03:00:00,0.0
727,2020-01-16 03:30:00,0.0
728,2020-01-16 04:00:00,0.0
729,2020-01-16 04:30:00,0.0
730,2020-01-16 05:00:00,0.0
731,2020-01-16 05:30:00,0.0
732,2020-01-16 06:00:00,0.0
733,2020-01-16 06:30:00,32.2955
734,2020-01-16 07:00:00,64.59100000000001
735,2020-01-16 07:30:00,316.0755
736,2020-01-16 08:00:00,567.56
737,2020-01-16 08:30:00,1112.0475
738,2020-01-16 09:00:00,1656.535
739,2020-01-16 09:30:00,1933.4045
740,2020-01-16 10:00:00,2210.274
741,2020-01-16 10:30:00,1862.6305
742,2020-01-16 11:00:00,1514.987
743,2020-01-16 11:30:00,1835.9715
744,2020-01-16 12:00:00,2156.956
745,2020-01-16 12:30:00,2099.4505
746,2020-01-16 13:00:00,2041.945
747,2020-01-16 13:30:00,1704.49
748,2020-01-16 14:00:00,1367.035
749,2020-01-16 14:30:00,981.5385
750,2020-01-16 15:00:00,596.0419999999999
751,2020-01-16 15:30:00,311.8515
752,2020-01-16 16:00:00,27.661
753,2020-01-16 16:30:00,13.8305
754,2020-01-16 17:00:00,0.0
755,2020-01-16 17:30:00,0.0
756,2020-01-16 18:00:00,0.0
757,2020-01-16 18:30:00,0.0
758,2020-01-16 19:00:00,0.0
759,2020-01-16 19:30:00,0.0
760,2020-01-16 20:00:00,0.0
761,2020-01-16 20:30:00,0.0
762,2020-01-16 21:00:00,0.0
763,2020-01-16 21:30:00,0.0
764,2020-01-16 22:00:00,0.0
765,2020-01-16 22:30:00,0.0
766,2020-01-16 23:00:00,0.0
767,2020-01-16 23:30:00,0.0
768,2020-01-17 00:00:00,0.0
769,2020-01-17 00:30:00,0.0
770,2020-01-17 01:00:00,0.0
771,2020-01-17 01:30:00,0.0
772,2020-01-17 02:00:00,0.0
773,2020-01-17 02:30:00,0.0
774,2020-01-17 03:00:00,0.0
775,2020-01-17 03:30:00,0.0
776,2020-01-17 04:00:00,0.0
777,2020-01-17 04:30:00,0.0
778,2020-01-17 05:00:00,0.0
779,2020-01-17 05:30:00,0.0
780,2020-01-17 06:00:00,0.0
781,2020-01-17 06:30:00,60.5865
782,2020-01-17 07:00:00,121.173
783,2020-01-17 07:30:00,246.838
784,2020-01-17 08:00:00,372.503
785,2020-01-17 08:30:00,948.868
786,2020-01-17 09:00:00,1525.233
787,2020-01-17 09:30:00,1820.715
788,2020-01-17 10:00:00,2116.197
789,2020-01-17 10:30:00,1626.3295
790,2020-01-17 11:00:00,1136.462
791,2020-01-17 11:30:00,1624.7145
792,2020-01-17 12:00:00,2112.967
793,2020-01-17 12:30:00,2049.496
794,2020-01-17 13:00:00,1986.025
795,2020-01-17 13:30:00,1556.4955
796,2020-01-17 14:00:00,1126.966
797,2020-01-17 14:30:00,870.658
798,2020-01-17 15:00:00,614.35
799,2020-01-17 15:30:00,312.3035
800,2020-01-17 16:00:00,10.257
801,2020-01-17 16:30:00,5.1285
802,2020-01-17 17:00:00,0.0
803,2020-01-17 17:30:00,0.0
804,2020-01-17 18:00:00,0.0
805,2020-01-17 18:30:00,0.0
806,2020-01-17 19:00:00,0.0
807,2020-01-17 19:30:00,0.0
808,2020-01-17 20:00:00,0.0
809,2020-01-17 20:30:00,0.0
810,2020-01-17 21:00:00,0.0
811,2020-01-17 21:30:00,0.0
812,2020-01-17 22:00:00,0.0
813,2020-01-17 22:30:00,0.0
814,2020-01-17 23:00:00,0.0
815,2020-01-17 23:30:00,0.0
816,2020-01-18 00:00:00,0.0
817,2020-01-18 00:30:00,0.0
818,2020-01-18 01:00:00,0.0
819,2020-01-18 01:30:00,0.0
820,2020-01-18 02:00:00,0.0
821,2020-01-18 02:30:00,0.0
822,2020-01-18 03:00:00,0.0
823,2020-01-18 03:30:00,0.0
824,2020-01-18 04:00:00,0.0
825,2020-01-18 04:30:00,0.0
826,2020-01-18 05:00:00,0.0
827,2020-01-18 05:30:00,0.0
828,2020-01-18 06:00:00,0.0
829,2020-01-18 06:30:00,32.8675
830,2020-01-18 07:00:00,65.735
831,2020-01-18 07:30:00,124.227
832,2020-01-18 08:00:00,182.719
833,2020-01-18 08:30:00,264.6845
834,2020-01-18 09:00:00,346.65
835,2020-01-18 09:30:00,408.077
836,2020-01-18 10:00:00,469.504
837,2020-01-18 10:30:00,498.305
838,2020-01-18 11:00:00,527.106
839,2020-01-18 11:30:00,520.053
840,2020-01-18 12:00:00,513.0
841,2020-01-18 12:30:00,469.772
842,2020-01-18 13:00:00,426.544
843,2020-01-18 13:30:00,357.2345
844,2020-01-18 14:00:00,287.925
845,2020-01-18 14:30:00,201.4975
846,2020-01-18 15:00:00,115.07
847,2020-01-18 15:30:00,57.535
848,2020-01-18 16:00:00,0.0
849,2020-01-18 16:30:00,0.0
850,2020-01-18 17:00:00,0.0
851,2020-01-18 17:30:00,0.0
852,2020-01-18 18:00:00,0.0
853,2020-01-18 18:30:00,0.0
854,2020-01-18 19:00:00,0.0
855,2020-01-18 19:30:00,0.0
856,2020-01-18 20:00:00,0.0
857,2020-01-18 20:30:00,0.0
858,2020-01-18 21:00:00,0.0
859,2020-01-18 21:30:00,0.0
860,2020-01-18 22:00:00,0.0
861,2020-01-18 22:30:00,0.0
862,2020-01-18 23:00:00,0.0
863,2020-01-18 23:30:00,0.0
864,2020-01-19 00:00:00,0.0
865,2020-01-19 00:30:00,0.0
866,2020-01-19 01:00:00,0.0
867,2020-01-19 01:30:00,0.0
868,2020-01-19 02:00:00,0.0
869,2020-01-19 02:30:00,0.0
870,2020-01-19 03:00:00,0.0
871,2020-01-19 03:30:00,0.0
872,2020-01-19 04:00:00,0.0
873,2020-01-19 04:30:00,0.0
874,2020-01-19 05:00:00,0.0
875,2020-01-19 05:30:00,0.0
876,2020-01-19 06:00:00,0.0
877,2020-01-19 06:30:00,49.1025
878,2020-01-19 07:00:00,98.205
879,2020-01-19 07:30:00,414.2525
880,2020-01-19 08:00:00,730.3
881,2020-01-19 08:30:00,1019.381
882,2020-01-19 09:00:00,1308.462
883,2020-01-19 09:30:00,1720.3735
884,2020-01-19 10:00:00,2132.285
885,2020-01-19 10:30:00,2112.453
886,2020-01-19 11:00:00,2092.621
887,2020-01-19 11:30:00,1664.7255
888,2020-01-19 12:00:00,1236.83
889,2020-01-19 12:30:00,894.5945
890,2020-01-19 13:00:00,552.359
891,2020-01-19 13:30:00,441.835
892,2020-01-19 14:00:00,331.311
893,2020-01-19 14:30:00,260.269
894,2020-01-19 15:00:00,189.227
895,2020-01-19 15:30:00,94.6135
896,2020-01-19 16:00:00,0.0
897,2020-01-19 16:30:00,0.0
898,2020-01-19 17:00:00,0.0
899,2020-01-19 17:30:00,0.0
900,2020-01-19 18:00:00,0.0
901,2020-01-19 18:30:00,0.0
902,2020-01-19 19:00:00,0.0
903,2020-01-19 19:30:00,0.0
904,2020-01-19 20:00:00,0.0
905,2020-01-19 20:30:00,0.0
906,2020-01-19 21:00:00,0.0
907,2020-01-19 21:30:00,0.0
908,2020-01-19 22:00:00,0.0
909,2020-01-19 22:30:00,0.0
910,2020-01-19 23:00:00,0.0
911,2020-01-19 23:30:00,0.0
912,2020-01-20 00:00:00,0.0
913,2020-01-20 00:30:00,0.0
914,2020-01-20 01:00:00,0.0
915,2020-01-20 01:30:00,0.0
916,2020-01-20 02:00:00,0.0
917,2020-01-20 02:30:00,0.0
918,2020-01-20 03:00:00,0.0
919,2020-01-20 03:30:00,0.0
920,2020-01-20 04:00:00,0.0
921,2020-01-20 04:30:00,0.0
922,2020-01-20 05:00:00,0.0
923,2020-01-20 05:30:00,0.0
924,2020-01-20 06:00:00,0.0
925,2020-01-20 06:30:00,89.7375
926,2020-01-20 07:00:00,179.475
927,2020-01-20 07:30:00,472.224
928,2020-01-20 08:00:00,764.9730000000001
929,2020-01-20 08:30:00,864.284
930,2020-01-20 09:00:00,963.595
931,2020-01-20 09:30:00,1563.1805
932,2020-01-20 10:00:00,2162.766
933,2020-01-20 10:30:00,2350.9715
934,2020-01-20 11:00:00,2539.177
935,2020-01-20 11:30:00,2523.874
936,2020-01-20 12:00:00,2508.571
937,2020-01-20 12:30:00,2306.084
938,2020-01-20 13:00:00,2103.597
939,2020-01-20 13:30:00,1511.901
940,2020-01-20 14:00:00,920.205
941,2020-01-20 14:30:00,791.2330000000001
942,2020-01-20 15:00:00,662.2610000000001
943,2020-01-20 15:30:00,350.298
944,2020-01-20 16:00:00,38.335
945,2020-01-20 16:30:00,19.1675
946,2020-01-20 17:00:00,0.0
947,2020-01-20 17:30:00,0.0
948,2020-01-20 18:00:00,0.0
949,2020-01-20 18:30:00,0.0
950,2020-01-20 19:00:00,0.0
951,2020-01-20 19:30:00,0.0
952,2020-01-20 20:00:00,0.0
953,2020-01-20 20:30:00,0.0
954,2020-01-20 21:00:00,0.0
955,2020-01-20 21:30:00,0.0
956,2020-01-20 22:00:00,0.0
957,2020-01-20 22:30:00,0.0
958,2020-01-20 23:00:00,0.0
959,2020-01-20 23:30:00,0.0
960,2020-01-21 00:00:00,0.0
961,2020-01-21 00:30:00,0.0
962,2020-01-21 01:00:00,0.0
963,2020-01-21 01:30:00,0.0
964,2020-01-21 02:00:00,0.0
965,2020-01-21 02:30:00,0.0
966,2020-01-21 03:00:00,0.0
967,2020-01-21 03:30:00,0.0
968,2020-01-21 04:00:00,0.0
969,2020-01-21 04:30:00,0.0
970,2020-01-21 05:00:00,0.0
971,2020-01-21 05:30:00,0.0
972,2020-01-21 06:00:00,0.0
973,2020-01-21 06:30:00,55.5745
974,2020-01-21 07:00:00,111.149
975,2020-01-21 07:30:00,507.4315
976,2020-01-21 08:00:00,903.714
977,2020-01-21 08:30:00,999.1085
978,2020-01-21 09:00:00,1094.503
979,2020-01-21 09:30:00,1637.8370000000002
980,2020-01-21 10:00:00,2181.1710000000003
981,2020-01-21 10:30:00,2290.487
982,2020-01-21 11:00:00,2399.803
983,2020-01-21 11:30:00,2417.2925
984,2020-01-21 12:00:00,2434.782
985,2020-01-21 12:30:00,2291.5805
986,2020-01-21 13:00:00,2148.379
987,2020-01-21 13:30:00,1803.349
988,2020-01-21 14:00:00,1458.319
989,2020-01-21 14:30:00,1063.8875
990,2020-01-21 15:00:00,669.456
991,2020-01-21 15:30:00,355.5215
992,2020-01-21 16:00:00,41.587
993,2020-01-21 16:30:00,20.7935
994,2020-01-21 17:00:00,0.0
995,2020-01-21 17:30:00,0.0
996,2020-01-21 18:00:00,0.0
997,2020-01-21 18:30:00,0.0
998,2020-01-21 19:00:00,0.0
999,2020-01-21 19:30:00,0.0
1000,2020-01-21 20:00:00,0.0
1001,2020-01-21 20:30:00,0.0
1002,2020-01-21 21:00:00,0.0
1003,2020-01-21 21:30:00,0.0
1004,2020-01-21 22:00:00,0.0
1005,2020-01-21 22:30:00,0.0
1006,2020-01-21 23:00:00,0.0
1007,2020-01-21 23:30:00,0.0
1008,2020-01-22 00:00:00,0.0
1009,2020-01-22 00:30:00,0.0
1010,2020-01-22 01:00:00,0.0
1011,2020-01-22 01:30:00,0.0
1012,2020-01-22 02:00:00,0.0
1013,2020-01-22 02:30:00,0.0
1014,2020-01-22 03:00:00,0.0
1015,2020-01-22 03:30:00,0.0
1016,2020-01-22 04:00:00,0.0
1017,2020-01-22 04:30:00,0.0
1018,2020-01-22 05:00:00,0.0
1019,2020-01-22 05:30:00,0.0
1020,2020-01-22 06:00:00,0.0
1021,2020-01-22 06:30:00,97.929
1022,2020-01-22 07:00:00,195.858
1023,2020-01-22 07:30:00,609.36
1024,2020-01-22 08:00:00,1022.862
1025,2020-01-22 08:30:00,1374.3470000000002
1026,2020-01-22 09:00:00,1725.832
1027,2020-01-22 09:30:00,2042.9455
1028,2020-01-22 10:00:00,2360.059
1029,2020-01-22 10:30:00,2464.331
1030,2020-01-22 11:00:00,2568.603
1031,2020-01-22 11:30:00,2139.6125
1032,2020-01-22 12:00:00,1710.622
1033,2020-01-22 12:30:00,1909.226
1034,2020-01-22 13:00:00,2107.83
1035,2020-01-22 13:30:00,1806.369
1036,2020-01-22 14:00:00,1504.908
1037,2020-01-22 14:30:00,1101.3339999999998
1038,2020-01-22 15:00:00,697.76
1039,2020-01-22 15:30:00,371.926
1040,2020-01-22 16:00:00,46.092
1041,2020-01-22 16:30:00,23.046
1042,2020-01-22 17:00:00,0.0
1043,2020-01-22 17:30:00,0.0
1044,2020-01-22 18:00:00,0.0
1045,2020-01-22 18:30:00,0.0
1046,2020-01-22 19:00:00,0.0
1047,2020-01-22 19:30:00,0.0
1048,2020-01-22 20:00:00,0.0
1049,2020-01-22 20:30:00,0.0
1050,2020-01-22 21:00:00,0.0
1051,2020-01-22 21:30:00,0.0
1052,2020-01-22 22:00:00,0.0
1053,2020-01-22 22:30:00,0.0
1054,2020-01-22 23:00:00,0.0
1055,2020-01-22 23:30:00,0.0
1056,2020-01-23 00:00:00,0.0
1057,2020-01-23 00:30:00,0.0
1058,2020-01-23 01:00:00,0.0
1059,2020-01-23 01:30:00,0.0
1060,2020-01-23 02:00:00,0.0
1061,2020-01-23 02:30:00,0.0
1062,2020-01-23 03:00:00,0.0
1063,2020-01-23 03:30:00,0.0
1064,2020-01-23 04:00:00,0.0
1065,2020-01-23 04:30:00,0.0
1066,2020-01-23 05:00:00,0.0
1067,2020-01-23 05:30:00,0.0
1068,2020-01-23 06:00:00,0.0
1069,2020-01-23 06:30:00,102.709
1070,2020-01-23 07:00:00,205.418
1071,2020-01-23 07:30:00,624.001
1072,2020-01-23 08:00:00,1042.5839999999998
1073,2020-01-23 08:30:00,1408.73
1074,2020-01-23 09:00:00,1774.876
1075,2020-01-23 09:30:00,2071.594
1076,2020-01-23 10:00:00,2368.312
1077,2020-01-23 10:30:00,2483.0725
1078,2020-01-23 11:00:00,2597.833
1079,2020-01-23 11:30:00,2560.5215
1080,2020-01-23 12:00:00,2523.21
1081,2020-01-23 12:30:00,2352.2395
1082,2020-01-23 13:00:00,2181.269
1083,2020-01-23 13:30:00,1839.5665
1084,2020-01-23 14:00:00,1497.864
1085,2020-01-23 14:30:00,1100.3365
1086,2020-01-23 15:00:00,702.809
1087,2020-01-23 15:30:00,375.7525
1088,2020-01-23 16:00:00,48.696000000000005
1089,2020-01-23 16:30:00,24.348000000000003
1090,2020-01-23 17:00:00,0.0
1091,2020-01-23 17:30:00,0.0
1092,2020-01-23 18:00:00,0.0
1093,2020-01-23 18:30:00,0.0
1094,2020-01-23 19:00:00,0.0
1095,2020-01-23 19:30:00,0.0
1096,2020-01-23 20:00:00,0.0
1097,2020-01-23 20:30:00,0.0
1098,2020-01-23 21:00:00,0.0
1099,2020-01-23 21:30:00,0.0
1100,2020-01-23 22:00:00,0.0
1101,2020-01-23 22:30:00,0.0
1102,2020-01-23 23:00:00,0.0
1103,2020-01-23 23:30:00,0.0
1104,2020-01-24 00:00:00,0.0
1105,2020-01-24 00:30:00,0.0
1106,2020-01-24 01:00:00,0.0
1107,2020-01-24 01:30:00,0.0
1108,2020-01-24 02:00:00,0.0
1109,2020-01-24 02:30:00,0.0
1110,2020-01-24 03:00:00,0.0
1111,2020-01-24 03:30:00,0.0
1112,2020-01-24 04:00:00,0.0
1113,2020-01-24 04:30:00,0.0
1114,2020-01-24 05:00:00,0.0
1115,2020-01-24 05:30:00,0.0
1116,2020-01-24 06:00:00,0.0
1117,2020-01-24 06:30:00,103.221
1118,2020-01-24 07:00:00,206.442
1119,2020-01-24 07:30:00,620.891
1120,2020-01-24 08:00:00,1035.34
1121,2020-01-24 08:30:00,1391.655
1122,2020-01-24 09:00:00,1747.97
1123,2020-01-24 09:30:00,2045.607
1124,2020-01-24 10:00:00,2343.244
1125,2020-01-24 10:30:00,2466.615
1126,2020-01-24 11:00:00,2589.986
1127,2020-01-24 11:30:00,2565.826
1128,2020-01-24 12:00:00,2541.666
1129,2020-01-24 12:30:00,2362.9065
1130,2020-01-24 13:00:00,2184.147
1131,2020-01-24 13:30:00,1844.195
1132,2020-01-24 14:00:00,1504.243
1133,2020-01-24 14:30:00,1106.0085
1134,2020-01-24 15:00:00,707.7739999999999
1135,2020-01-24 15:30:00,379.36300000000006
1136,2020-01-24 16:00:00,50.952
1137,2020-01-24 16:30:00,25.476
1138,2020-01-24 17:00:00,0.0
1139,2020-01-24 17:30:00,0.0
1140,2020-01-24 18:00:00,0.0
1141,2020-01-24 18:30:00,0.0
1142,2020-01-24 19:00:00,0.0
1143,2020-01-24 19:30:00,0.0
1144,2020-01-24 20:00:00,0.0
1145,2020-01-24 20:30:00,0.0
1146,2020-01-24 21:00:00,0.0
1147,2020-01-24 21:30:00,0.0
1148,2020-01-24 22:00:00,0.0
1149,2020-01-24 22:30:00,0.0
1150,2020-01-24 23:00:00,0.0
1151,2020-01-24 23:30:00,0.0
1152,2020-01-25 00:00:00,0.0
1153,2020-01-25 00:30:00,0.0
1154,2020-01-25 01:00:00,0.0
1155,2020-01-25 01:30:00,0.0
1156,2020-01-25 02:00:00,0.0
1157,2020-01-25 02:30:00,0.0
1158,2020-01-25 03:00:00,0.0
1159,2020-01-25 03:30:00,0.0
1160,2020-01-25 04:00:00,0.0
1161,2020-01-25 04:30:00,0.0
1162,2020-01-25 05:00:00,0.0
1163,2020-01-25 05:30:00,0.0
1164,2020-01-25 06:00:00,0.0
1165,2020-01-25 06:30:00,107.4435
1166,2020-01-25 07:00:00,214.887
1167,2020-01-25 07:30:00,621.571
1168,2020-01-25 08:00:00,1028.255
1169,2020-01-25 08:30:00,1358.921
1170,2020-01-25 09:00:00,1689.5870000000002
1171,2020-01-25 09:30:00,1992.138
1172,2020-01-25 10:00:00,2294.689
1173,2020-01-25 10:30:00,2401.565
1174,2020-01-25 11:00:00,2508.4410000000003
1175,2020-01-25 11:30:00,2508.279
1176,2020-01-25 12:00:00,2508.117
1177,2020-01-25 12:30:00,2335.1175
1178,2020-01-25 13:00:00,2162.118
1179,2020-01-25 13:30:00,1824.521
1180,2020-01-25 14:00:00,1486.924
1181,2020-01-25 14:30:00,1102.481
1182,2020-01-25 15:00:00,718.038
1183,2020-01-25 15:30:00,386.2505
1184,2020-01-25 16:00:00,54.463
1185,2020-01-25 16:30:00,27.2315
1186,2020-01-25 17:00:00,0.0
1187,2020-01-25 17:30:00,0.0
1188,2020-01-25 18:00:00,0.0
1189,2020-01-25 18:30:00,0.0
1190,2020-01-25 19:00:00,0.0
1191,2020-01-25 19:30:00,0.0
1192,2020-01-25 20:00:00,0.0
1193,2020-01-25 20:30:00,0.0
1194,2020-01-25 21:00:00,0.0
1195,2020-01-25 21:30:00,0.0
1196,2020-01-25 22:00:00,0.0
1197,2020-01-25 22:30:00,0.0
1198,2020-01-25 23:00:00,0.0
1199,2020-01-25 23:30:00,0.0
1200,2020-01-26 00:00:00,0.0
1201,2020-01-26 00:30:00,0.0
1202,2020-01-26 01:00:00,0.0
1203,2020-01-26 01:30:00,0.0
1204,2020-01-26 02:00:00,0.0
1205,2020-01-26 02:30:00,0.0
1206,2020-01-26 03:00:00,0.0
1207,2020-01-26 03:30:00,0.0
1208,2020-01-26 04:00:00,0.0
1209,2020-01-26 04:30:00,0.0
1210,2020-01-26 05:00:00,0.0
1211,2020-01-26 05:30:00,0.0
1212,2020-01-26 06:00:00,0.0
1213,2020-01-26 06:30:00,109.9315
1214,2020-01-26 07:00:00,219.863
1215,2020-01-26 07:30:00,623.6965
1216,2020-01-26 08:00:00,1027.53
1217,2020-01-26 08:30:00,1372.3975
1218,2020-01-26 09:00:00,1717.265
1219,2020-01-26 09:30:00,1988.6245
1220,2020-01-26 10:00:00,2259.984
1221,2020-01-26 10:30:00,2360.579
1222,2020-01-26 11:00:00,2461.174
1223,2020-01-26 11:30:00,2446.8895
1224,2020-01-26 12:00:00,2432.605
1225,2020-01-26 12:30:00,2292.0775
1226,2020-01-26 13:00:00,2151.55
1227,2020-01-26 13:30:00,1825.9635
1228,2020-01-26 14:00:00,1500.3770000000002
1229,2020-01-26 14:30:00,1115.8455
1230,2020-01-26 15:00:00,731.314
1231,2020-01-26 15:30:00,392.9195
1232,2020-01-26 16:00:00,54.525
1233,2020-01-26 16:30:00,27.2625
1234,2020-01-26 17:00:00,0.0
1235,2020-01-26 17:30:00,0.0
1236,2020-01-26 18:00:00,0.0
1237,2020-01-26 18:30:00,0.0
1238,2020-01-26 19:00:00,0.0
1239,2020-01-26 19:30:00,0.0
1240,2020-01-26 20:00:00,0.0
1241,2020-01-26 20:30:00,0.0
1242,2020-01-26 21:00:00,0.0
1243,2020-01-26 21:30:00,0.0
1244,2020-01-26 22:00:00,0.0
1245,2020-01-26 22:30:00,0.0
1246,2020-01-26 23:00:00,0.0
1247,2020-01-26 23:30:00,0.0
1248,2020-01-27 00:00:00,0.0
1249,2020-01-27 00:30:00,0.0
1250,2020-01-27 01:00:00,0.0
1251,2020-01-27 01:30:00,0.0
1252,2020-01-27 02:00:00,0.0
1253,2020-01-27 02:30:00,0.0
1254,2020-01-27 03:00:00,0.0
1255,2020-01-27 03:30:00,0.0
1256,2020-01-27 04:00:00,0.0
1257,2020-01-27 04:30:00,0.0
1258,2020-01-27 05:00:00,0.0
1259,2020-01-27 05:30:00,0.0
1260,2020-01-27 06:00:00,0.0
1261,2020-01-27 06:30:00,112.377
1262,2020-01-27 07:00:00,224.754
1263,2020-01-27 07:30:00,637.898
1264,2020-01-27 08:00:00,1051.042
1265,2020-01-27 08:30:00,1387.9115
1266,2020-01-27 09:00:00,1724.781
1267,2020-01-27 09:30:00,2020.3105
1268,2020-01-27 10:00:00,2315.84
1269,2020-01-27 10:30:00,2420.37
1270,2020-01-27 11:00:00,2524.9
1271,2020-01-27 11:30:00,2511.9735
1272,2020-01-27 12:00:00,2499.047
1273,2020-01-27 12:30:00,2336.6155
1274,2020-01-27 13:00:00,2174.184
1275,2020-01-27 13:30:00,1851.261
1276,2020-01-27 14:00:00,1528.338
1277,2020-01-27 14:30:00,1136.253
1278,2020-01-27 15:00:00,744.168
1279,2020-01-27 15:30:00,401.0895
1280,2020-01-27 16:00:00,58.011
1281,2020-01-27 16:30:00,29.0055
1282,2020-01-27 17:00:00,0.0
1283,2020-01-27 17:30:00,0.0
1284,2020-01-27 18:00:00,0.0
1285,2020-01-27 18:30:00,0.0
1286,2020-01-27 19:00:00,0.0
1287,2020-01-27 19:30:00,0.0
1288,2020-01-27 20:00:00,0.0
1289,2020-01-27 20:30:00,0.0
1290,2020-01-27 21:00:00,0.0
1291,2020-01-27 21:30:00,0.0
1292,2020-01-27 22:00:00,0.0
1293,2020-01-27 22:30:00,0.0
1294,2020-01-27 23:00:00,0.0
1295,2020-01-27 23:30:00,0.0
1296,2020-01-28 00:00:00,0.0
1297,2020-01-28 00:30:00,0.0
1298,2020-01-28 01:00:00,0.0
1299,2020-01-28 01:30:00,0.0
1300,2020-01-28 02:00:00,0.0
1301,2020-01-28 02:30:00,0.0
1302,2020-01-28 03:00:00,0.0
1303,2020-01-28 03:30:00,0.0
1304,2020-01-28 04:00:00,0.0
1305,2020-01-28 04:30:00,0.0
1306,2020-01-28 05:00:00,0.0
1307,2020-01-28 05:30:00,0.0
1308,2020-01-28 06:00:00,0.0
1309,2020-01-28 06:30:00,115.363
1310,2020-01-28 07:00:00,230.726
1311,2020-01-28 07:30:00,645.5335
1312,2020-01-28 08:00:00,1060.341
1313,2020-01-28 08:30:00,1393.4465
1314,2020-01-28 09:00:00,1726.552
1315,2020-01-28 09:30:00,1980.2175
1316,2020-01-28 10:00:00,2233.883
1317,2020-01-28 10:30:00,2368.1125
1318,2020-01-28 11:00:00,2502.342
1319,2020-01-28 11:30:00,2460.597
1320,2020-01-28 12:00:00,2418.8520000000003
1321,2020-01-28 12:30:00,2289.363
1322,2020-01-28 13:00:00,2159.874
1323,2020-01-28 13:30:00,1837.4685
1324,2020-01-28 14:00:00,1515.063
1325,2020-01-28 14:30:00,1133.8115
1326,2020-01-28 15:00:00,752.56
1327,2020-01-28 15:30:00,407.046
1328,2020-01-28 16:00:00,61.532
1329,2020-01-28 16:30:00,30.766
1330,2020-01-28 17:00:00,0.0
1331,2020-01-28 17:30:00,0.0
1332,2020-01-28 18:00:00,0.0
1333,2020-01-28 18:30:00,0.0
1334,2020-01-28 19:00:00,0.0
1335,2020-01-28 19:30:00,0.0
1336,2020-01-28 20:00:00,0.0
1337,2020-01-28 20:30:00,0.0
1338,2020-01-28 21:00:00,0.0
1339,2020-01-28 21:30:00,0.0
1340,2020-01-28 22:00:00,0.0
1341,2020-01-28 22:30:00,0.0
1342,2020-01-28 23:00:00,0.0
1343,2020-01-28 23:30:00,0.0
1344,2020-01-29 00:00:00,0.0
1345,2020-01-29 00:30:00,0.0
1346,2020-01-29 01:00:00,0.0
1347,2020-01-29 01:30:00,0.0
1348,2020-01-29 02:00:00,0.0
1349,2020-01-29 02:30:00,0.0
1350,2020-01-29 03:00:00,0.0
1351,2020-01-29 03:30:00,0.0
1352,2020-01-29 04:00:00,0.0
1353,2020-01-29 04:30:00,0.0
1354,2020-01-29 05:00:00,0.0
1355,2020-01-29 05:30:00,0.0
1356,2020-01-29 06:00:00,0.0
1357,2020-01-29 06:30:00,126.234
1358,2020-01-29 07:00:00,252.468
1359,2020-01-29 07:30:00,652.988
1360,2020-01-29 08:00:00,1053.508
1361,2020-01-29 08:30:00,1404.7385
1362,2020-01-29 09:00:00,1755.969
1363,2020-01-29 09:30:00,1988.33
1364,2020-01-29 10:00:00,2220.6910000000003
1365,2020-01-29 10:30:00,2359.7465
1366,2020-01-29 11:00:00,2498.802
1367,2020-01-29 11:30:00,2478.0935
1368,2020-01-29 12:00:00,2457.385
1369,2020-01-29 12:30:00,2307.3605
1370,2020-01-29 13:00:00,2157.336
1371,2020-01-29 13:30:00,1834.7495
1372,2020-01-29 14:00:00,1512.1629999999998
1373,2020-01-29 14:30:00,1137.1295
1374,2020-01-29 15:00:00,762.096
1375,2020-01-29 15:30:00,413.2695
1376,2020-01-29 16:00:00,64.443
1377,2020-01-29 16:30:00,32.2215
1378,2020-01-29 17:00:00,0.0
1379,2020-01-29 17:30:00,0.0
1380,2020-01-29 18:00:00,0.0
1381,2020-01-29 18:30:00,0.0
1382,2020-01-29 19:00:00,0.0
1383,2020-01-29 19:30:00,0.0
1384,2020-01-29 20:00:00,0.0
1385,2020-01-29 20:30:00,0.0
1386,2020-01-29 21:00:00,0.0
1387,2020-01-29 21:30:00,0.0
1388,2020-01-29 22:00:00,0.0
1389,2020-01-29 22:30:00,0.0
1390,2020-01-29 23:00:00,0.0
1391,2020-01-29 23:30:00,0.0
1392,2020-01-30 00:00:00,0.0
1393,2020-01-30 00:30:00,0.0
1394,2020-01-30 01:00:00,0.0
1395,2020-01-30 01:30:00,0.0
1396,2020-01-30 02:00:00,0.0
1397,2020-01-30 02:30:00,0.0
1398,2020-01-30 03:00:00,0.0
1399,2020-01-30 03:30:00,0.0
1400,2020-01-30 04:00:00,0.0
1401,2020-01-30 04:30:00,0.0
1402,2020-01-30 05:00:00,0.0
1403,2020-01-30 05:30:00,0.0
1404,2020-01-30 06:00:00,0.0
1405,2020-01-30 06:30:00,130.4935
1406,2020-01-30 07:00:00,260.987
1407,2020-01-30 07:30:00,626.7415
